customer_id;amount_balance
100115;1754.059070588671
100116;331.1836449001972
100117;1986.8909383608332
100118;9505.4326369852
100119;2214.080423333785
100120;708.5965608237568
100121;4757.459920716554
100122;6084.426551305951
100123;710.9789956336675
100124;31.485234424618817
100125;469.5236300520158
100126;3979.3234474117467
100127;3328.977798245033
100128;1858.4490551479664
100129;8419.304178617214
100130;4031.4196804523954
100131;3937.944314722683
100132;4044.167292758146
100133;3400.2860809520325
100134;2331.2953941261226
100135;49.36375239348431
100136;1462.0775226745
100137;2830.7217519991555
100138;52.148374746575264
100139;260.4994257673486
100140;5771.782165948853
100141;9461.809620195994
100142;213.76739101831518
100143;3619.823701527867
100144;2008.885104963713
100145;2251.9972485080825
100146;2508.628096924945
100147;135.74656470232165
100148;871.4465821842806
100149;1441.5812509352504
100150;1697.7544704404338
100151;43.10792017288455
100152;3251.7825879830357
100153;4204.03710895498
100154;258.3178786807559
100155;4300.3806018667465
100156;564.4262040587803
100157;530.5486397034546
100158;1982.9365890133004
100159;139.80789086734578
100160;1405.9829276536252
100161;3161.4110832134493
100162;3750.6985263014135
100163;246.90254568581042
100164;659.410992834068
100165;6224.756660449788
100166;2910.799061573511
100167;1371.1498590491346
100168;4794.428697486217
100169;5661.453313951876
100170;375.7023686112218
100171;3121.2854674719642
100172;2134.567224480767
100173;2117.3459536275614
100174;761.8196618348542
100175;722.4496095687441
100176;2149.5882007234713
100177;1341.0991626731063
100178;437.1799066417816
100179;5416.057912798663
100180;9154.018520112593
100181;1799.7927565536584
100182;4885.561054413786
100183;2198.6138048857506
100184;645.0747990211202
100185;2174.732007893238
100186;1459.128798278165
100187;1632.843960168957
100188;3023.908137016322
100189;506.28436021684405
100190;3279.4934954064315
100191;134.28076565109438
100192;6076.549953854023
100193;4.331391538149851
100194;8232.531512097978
100195;2573.9244764012924
100196;140.83617268037614
100197;5433.144180898281
100198;2971.271072194899
100199;407.688557287546
100200;4885.944150023803
100201;1858.8730590507603
100202;1948.430424109486
100203;2240.7562864791357
100204;1500.6300362791753
100205;940.4418789887995
100206;513.3340457137108
100207;4717.16885012033
100208;1210.9900469137635
100209;4070.4261776143708
100210;3108.758281240983
100211;217.66664747295573
100212;1896.7311132205953
100213;4775.4514629635605
100214;1429.2393274383717
100215;1476.3107259367766
100216;6332.310301511673
100217;2124.747293305714
100218;655.92054625037
100219;1078.8588188084163
100220;969.4198681813958
100221;4194.379408127858
100222;1881.2051589798348
100223;5437.335388065857
100224;6292.079025801181
100225;170.57811575767548
100226;2672.6768639845695
100227;971.3356007646189
100228;1842.5041329757178
100229;150.7977434212565
100230;3689.1252207583148
100231;79.7209170365217
100232;1180.2716818832796
100233;73.76959877230075
100234;438.55240448975405
100235;244.75216715271543
100236;3880.7225967154086
100237;3022.4084416428655
100238;3333.6596349619685
100239;3545.8355146802223
100240;4591.086061919217
100241;839.3465376522722
100242;2219.1734158332897
100243;4381.421938200167
100244;2011.3230659454166
100245;5092.132890239512
100246;5983.542707442472
100247;1137.0362734665282
100248;2599.04912096263
100249;3748.1265964183535
100250;5216.515709300421
100251;185.4233754839067
100252;6187.9522637139735
100253;3322.68393780498
100254;311.9136145824015
100255;4633.263747428849
100256;667.8334574192731
100257;601.8282828168328
100258;7378.682351266234
100259;555.9282184790787
100260;3789.5429712947885
100261;5854.118453237382
100262;3345.0647321029346
100263;4242.30502071243
100264;450.35474901073485
100265;1553.0051883993458
100266;99.54122948359807
100267;123.50765088402778
100268;2349.88895401067
100269;1431.947604331676
100270;4342.548762913355
100271;95.96803551323075
100272;1162.223414631985
100273;604.5743935960496
100274;2684.4073671851957
100275;3778.5686416550348
100276;3307.6951750584294
100277;5649.478555150052
100278;164.50073811102757
100279;6585.237824244035
100280;345.8414904078319
100281;6571.654147715909
100282;3306.8155921392568
100283;659.97631848915
100284;808.6784302698331
100285;2862.390080417663
100286;630.9666381110866
100287;729.5497123033158
100288;838.5250275296124
100289;2097.583587600346
100290;243.68701571794338
100291;2170.0052225302998
100292;446.8767169532055
100293;7785.264303645833
100294;322.1318275828573
100295;4929.4497017928325
100296;394.25462184516095
100297;4300.292110117904
100298;3017.942103103096
100299;296.5382879813998
100300;56.338405353009435
100301;1012.5344625487493
100302;1612.4277741664314
100303;583.424663276514
100304;1132.2242587115375
100305;3269.770302383063
100306;313.2679400000936
100307;732.316393375211
100308;5912.642327829571
100309;577.7846508919049
100310;2729.8768577865735
100311;468.19939662381296
100312;533.8512548382772
100313;364.36120855446495
100314;2583.4100063230862
100315;897.1601443941307
100316;519.4321032490215
100317;7114.856647069731
100318;3233.948920402308
100319;1177.396609794733
100320;33.937532404442635
100321;180.30199426686403
100322;161.7159889023924
100323;248.06359834451948
100324;270.6235107326601
100325;8856.083556171146
100326;2791.829014230252
100327;1213.9346289772245
100328;495.7920131018173
100329;5101.487974202991
100330;734.9346189953252
100331;245.1348671489068
100332;1103.007975451732
100333;6743.410883995352
100334;874.324039568946
100335;3089.010668126851
100336;896.1718190926567
100337;243.45973568296787
100338;1481.0320074581912
100339;1328.3131726675254
100340;1858.6078800758057
100341;7980.046990922007
100342;2801.394673632064
100343;1070.3872213458444
100344;885.4137759393619
100345;605.523808724699
100346;527.3087702571038
100347;8609.748255691451
100348;3947.4273876456564
100349;437.63553542232853
100350;1433.949138961137
100351;1384.002379214568
100352;161.6295894966495
100353;1338.1683113018319
100354;60.94817265572978
100355;1072.2122625048096
100356;2258.508241777468
100357;331.6075736130496
100358;412.29041306504064
100359;1189.720210966469
100360;931.9826626291917
100361;895.6163373407202
100362;1854.8948285494307
100363;3363.484140263161
100364;5100.833079929495
100365;799.9506877500447
100366;2817.4205233956604
100367;6504.039981668197
100368;2074.712554504595
100369;434.8372675848256
100370;4406.075002883132
100371;1641.8562428407672
100372;3326.6597209407905
100373;2904.291967317981
100374;2737.377551502768
100375;2712.2457145126955
100376;4260.511498215036
100377;5946.617937003501
100378;124.73535481928647
100379;3543.803147376784
100380;292.68775163279975
100381;727.4325369812544
100382;61.472771772573445
100383;536.5085201066527
100384;2638.2112675291064
100385;909.7981958316673
100386;1925.3176269651783
100387;3091.539311922111
100388;490.5053290111918
100389;32.06808946021644
100390;1319.636952063158
100391;179.7474719371055
100392;3186.329425159836
100393;4566.178936653285
100394;1900.6628826674594
100395;6169.471643868636
100396;3136.8784135700985
100397;3097.074195867589
100398;1367.0354146786178
100399;6807.7218336401875
100400;718.5008408975917
100401;288.88860036370113
100402;1454.289251044304
100403;274.9018307751782
100404;2178.311530780844
100405;5370.49284305856
100406;6331.9887109956135
100407;1890.9268014763888
100408;977.090580093328
100409;3851.687406259538
100410;405.71990541745294
100411;2220.631683881927
100412;2427.4134899449105
100413;589.1042768764783
100414;1921.1928601801135
100415;1174.3157289006215
100416;2817.244169022837
100417;4015.854011921095
100418;1303.240649445055
100419;1506.6406166455204
100420;5049.612357086751
100421;763.5043243222697
100422;1.0522610029141024
100423;1377.629393518284
100424;4646.346512310438
100425;4769.357752480018
100426;3029.8792319232157
100427;2200.9665011554694
100428;7095.147809277943
100429;494.48459599403833
100430;160.48721510778734
100431;2153.6118964155185
100432;6121.956087548986
100433;4003.2232395453243
100434;1835.1617477710863
100435;1760.988384126643
100436;4467.519856160913
100437;2015.4642031739002
100438;924.7138911140358
100439;4972.457625832237
100440;135.94314118734292
100441;2010.025730722256
100442;644.1636239694897
100443;260.63018863915767
100444;184.47159739982106
100445;683.9061088320829
100446;2452.344997828984
100447;5751.1873900485825
100448;51.39084399673832
100449;3292.6278011895606
100450;1755.6142658505355
100451;88.73013394611758
100452;8087.563890772806
100453;4912.265016945052
100454;999.390467775848
100455;4219.714644820919
100456;5801.882396124633
100457;1156.9097069428215
100458;8659.385729279908
100459;426.1991664438233
100460;9346.761490742578
100461;1090.7238456638452
100462;1962.2291761324066
100463;2098.2276192553836
100464;516.0840423157985
100465;709.3908317734999
100466;1077.28479170589
100467;521.4521636214647
100468;2157.7450354289963
100469;3568.1423871194625
100470;38.306603015691316
100471;735.6429621505335
100472;7589.645539964877
100473;4149.403660722221
100474;1868.4826776026819
100475;498.80886060796945
100476;3329.915453465685
100477;2192.629201303565
100478;3206.1933662715105
100479;3864.8140406145926
100480;7319.898518527279
100481;4223.623507550688
100482;507.2115370240965
100483;8223.6013659493
100484;2803.9478252736394
100485;4295.919889136684
100486;7414.156668373615
100487;1715.316524330625
100488;521.0238982397607
100489;2418.750679664791
100490;929.8609956651015
100491;80.16470369272373
100492;25.345419332855617
100493;508.5529755225249
100494;7997.81221128658
100495;320.7978065370813
100496;957.3673600233035
100497;375.0382640033844
100498;1432.3813804770004
100499;3729.4414135456204
100500;6515.514223895727
100501;7705.047087886742
100502;4963.6442097820545
100503;623.4655554918521
100504;1325.8741854964699
100505;131.9258394697091
100506;261.42329719571796
100507;338.1195582139157
100508;74.08023142938278
100509;2712.241189894925
100510;1899.446762341529
100511;10.64284250432692
100512;6518.728078805023
100513;2133.6589488774057
100514;673.9082611788705
100515;6429.323141732406
100516;720.5552869117176
100517;2899.832254135671
100518;331.5412991361876
100519;2071.4700113619538
100520;552.7286328889363
100521;250.93333467096934
100522;5040.4627779409075
100523;101.73357771736876
100524;718.3048073006514
100525;8747.446479546603
100526;424.43494828913737
100527;1818.543884856558
100528;8622.946022894503
100529;1958.9731949589755
100530;589.1051415237071
100531;432.44749519828724
100532;235.469165424854
100533;2518.5956016535947
100534;545.8193959533555
100535;538.4125832692101
100536;1858.814944971547
100537;969.62256054181
100538;4509.032206630847
100539;2898.3927406463076
100540;1040.0240005620597
100541;487.0618425383866
100542;1162.4078173216221
100543;2355.9490971345135
100544;5136.361216148388
100545;1876.27367863696
100546;15.871111047667075
100547;1449.2329516397529
100548;566.8699281967282
100549;3205.0107416349156
100550;528.6173008679308
100551;3561.6739514159904
100552;1236.5290072673065
100553;5407.358868682374
100554;2685.776098246291
100555;807.2375309470298
100556;5228.5496944321685
100557;1428.0543323703453
100558;797.2482180078425
100559;8934.259138032421
100560;2137.8659043426023
100561;242.80463033797744
100562;6550.451114531533
100563;759.1988213758374
100564;6122.359200551584
100565;3080.1695015355267
100566;3798.1027768391727
100567;331.76250454200584
100568;5304.873500809519
100569;471.7520214854273
100570;1694.2406044308016
100571;1881.1762352610726
100572;1559.2356000464254
100573;7475.336403285598
100574;4042.8532919138333
100575;3368.1177720590376
100576;4868.546779627287
100577;4411.393256866155
100578;2286.2364422392934
100579;5005.867040878904
100580;2731.481995320417
100581;264.6939518597392
100582;1002.5691897242223
100583;619.8026960241809
100584;1050.6049093360202
100585;332.2202977489613
100586;1749.0006127683482
100587;6541.0604432125265
100588;3466.707134231319
100589;1657.0645129488548
100590;3033.812979565857
100591;1535.214584546201
100592;395.3027985924846
100593;2546.26873031491
100594;2130.6264457589054
100595;3162.152921212674
100596;1223.5265675678122
100597;751.5757423312125
100598;436.70814535055473
100599;1598.018088773954
100600;3529.2846274857498
100601;3584.299449597205
100602;3570.5876978890856
100603;1528.970773750876
100604;20.96676790245687
100605;665.9739943386763
100606;2445.6442501446177
100607;438.0018294741655
100608;3562.0617672337894
100609;5143.198937406752
100610;466.611422801251
100611;762.2431560356239
100612;2389.089525830285
100613;478.3227690783463
100614;1894.5221506212042
100615;3185.6699345962393
100616;1984.5290761362355
100617;272.203605388079
100618;3326.7930889572617
100619;634.3947273562314
100620;5786.568722624158
100621;189.85174501951013
100622;4631.178295311965
100623;225.66824299955687
100624;466.34525802231525
100625;7632.009424788557
100626;937.0819548872794
100627;398.8392738288921
100628;4851.428248039006
100629;389.30602831303406
100630;256.96438775952356
100631;3095.2534619059575
100632;3894.0027477888343
100633;6032.63911942758
100634;1032.4484286715042
100635;3601.0683887201158
100636;532.0734488228445
100637;380.91570030864466
100638;1455.6339393063547
100639;6186.1733675103
100640;4310.742368068504
100641;2801.976190889112
100642;288.3821128974812
100643;23.559113981378083
100644;2307.11769438325
100645;1097.3988124751097
100646;627.5918113156646
100647;1831.8554861295363
100648;911.8066519404374
100649;7529.836206736953
100650;1386.4821769242453
100651;7823.7014985635
100652;604.2277814162459
100653;707.138472572609
100654;1621.1217242894522
100655;2249.782816108952
100656;2142.7350585881195
100657;5453.502771492593
100658;1467.6731632929827
100659;3898.9922627781407
100660;420.7849229423406
100661;4347.038251428659
100662;1702.722792125878
100663;1613.2822261929368
100664;2882.0682530787585
100665;69.72152310598575
100666;334.1967394019606
100667;817.9056727985728
100668;4202.243254170798
100669;192.52952357964637
100670;158.13832021038473
100671;5811.634007993072
100672;2244.0685611559784
100673;1199.7604592804817
100674;7679.256111211306
100675;2570.734134157834
100676;3364.984145706799
100677;3305.718253626484
100678;85.79163509087546
100679;475.7779246904441
100680;1245.0854813410124
100681;1004.5483266257356
100682;119.53368640070117
100683;5696.543630892067
100684;69.35152929005167
100685;254.9702213663799
100686;5398.636448867024
100687;1790.0105566819848
100688;1662.3998908796432
100689;3128.7421567836263
100690;2052.129332874233
100691;544.1041028073089
100692;6038.77356770676
100693;1717.4102368740787
100694;286.33420933313516
100695;736.3628785435936
100696;178.9508071030318
100697;314.97582453030674
100698;2252.73987382618
100699;1982.950905542164
100700;1808.304359504585
100701;2141.7166891336396
100702;4797.153386706542
100703;1568.3842007217286
100704;4569.207767066206
100705;246.36940398202685
100706;1891.6119279949676
100707;727.064933986211
100708;73.76544719310901
100709;1951.2986944425365
100710;3922.665063010497
100711;4232.463213173545
100712;835.0176681375093
100713;2233.8958757954315
100714;478.14976943029865
100715;3830.864821285213
100716;331.24878631745963
100717;871.8752004858238
100718;94.46195484196015
100719;332.38856312932626
100720;1926.8654257236087
100721;2048.992730317219
100722;1988.3836887665711
100723;65.8607010216484
100724;4112.5289542989
100725;2872.681986829341
100726;1272.1679300025774
100727;4670.4869610756305
100728;6082.103739366001
100729;234.8551488212072
100730;1725.4685152236018
100731;6604.855796555684
100732;539.4515591741349
100733;241.93365604211547
100734;1359.4087143281452
100735;194.01578583331658
100736;161.9295370569066
100737;762.7740739903361
100738;5841.7660928537625
100739;4691.71213439678
100740;59.24577808450418
100741;67.98739709854406
100742;1128.9575939688361
100743;2372.8626417800247
100744;1393.7242484300075
100745;1507.8650219867675
100746;2755.643270586501
100747;4599.729069947381
100748;2246.874415272354
100749;1295.7018034707485
100750;7191.981068062465
100751;217.82917187036975
100752;103.97204580993139
100753;3555.063311580161
100754;134.17853335116354
100755;1285.9743263586042
100756;49.884992151122916
100757;4664.71214214361
100758;812.5452073663465
100759;6039.482193529841
100760;4109.66104328088
100761;1.0479986388173046
100762;4828.683044633604
100763;14.953548768780152
100764;4791.014456325837
100765;1609.1559479520774
100766;1219.2512940252552
100767;660.9416475819673
100768;642.2060185159702
100769;7241.360541563114
100770;1905.4645791836565
100771;3291.24055337894
100772;3318.3596916550473
100773;120.83215305688081
100774;105.2311875023544
100775;4931.338708814824
100776;291.1608562125677
100777;3154.7936401269612
100778;1641.1156382659624
100779;42.74059968248368
100780;69.44115058710709
100781;4767.786339801322
100782;184.06718866927923
100783;2518.0178971200007
100784;310.50911808417897
100785;6847.658076575764
100786;3897.372060323186
100787;3963.0663521640736
100788;333.22402818441964
100789;3425.7208706450874
100790;2312.4066960920222
100791;1093.6079859933275
100792;3394.346713123656
100793;656.9530943757941
100794;3846.360481575277
100795;1779.177560798236
100796;326.5087596019688
100797;1239.85942850619
100798;5772.9563357510815
100799;360.24670954095313
100800;7254.340953666873
100801;1315.8271109511259
100802;747.5403983287558
100803;82.17232272471571
100804;4740.351766100347
100805;7140.2054355986775
100806;381.6007462402765
100807;5056.670565230845
100808;226.4357011573155
100809;534.0349223132467
100810;3890.1772286421956
100811;11.585553857317477
100812;146.81745512456652
100813;2501.206446689883
100814;1085.5845636969339
100815;107.85034745957354
100816;89.00669311654859
100817;2875.286986357414
100818;954.7526176541784
100819;3341.1240474170795
100820;3202.3298486298536
100821;2889.1048862508674
100822;330.0489109054167
100823;1762.5136564184484
100824;7247.056127843858
100825;4693.035113185415
100826;7169.862375666267
100827;1330.1348339196186
100828;405.6002877438178
100829;2327.8904645988127
100830;3009.140923751999
100831;5716.434470119548
100832;3185.0138158036343
100833;1169.6257520766906
100834;7.1889749799758835
100835;4523.6470784381145
100836;5068.282225002713
100837;888.9212269267578
100838;163.69037335663836
100839;1064.417926659811
100840;2644.9004132861496
100841;2031.0489587467634
100842;1166.9939406590347
100843;2243.80288479759
100844;1516.9918675734214
100845;4501.461027853696
100846;7712.451259434516
100847;1577.9790304533376
100848;4497.927484492589
100849;685.1998256644042
100850;5206.412348281197
100851;667.6146316249593
100852;1012.7152452751156
100853;2051.034564104814
100854;550.848071591794
100855;1720.1732311766782
100856;3429.6138547553146
100857;876.589476085044
100858;211.32553344781743
100859;353.7768171331468
100860;1718.7959278812607
100861;2372.491708670632
100862;2722.6301902407818
100863;723.6344107675851
100864;218.67660644473187
100865;4652.471423209327
100866;1605.7894388053985
100867;4477.6821679076365
100868;6279.925417201891
100869;538.0994674002911
100870;1422.137817861603
100871;563.0921790346564
100872;2260.5606909193257
100873;6417.581875083283
100874;9342.544550539931
100875;363.3418321621466
100876;220.52002871096136
100877;352.90159182929256
100878;2210.951678381585
100879;950.1348672662201
100880;4296.693549398411
100881;282.0464624823087
100882;2655.0684352751127
100883;4396.954303030785
100884;2093.3667911292005
100885;2647.2341234029154
100886;9282.218417499382
100887;2901.1745076223406
100888;102.71620898514689
100889;363.50083471545753
100890;8824.796965662958
100891;7237.396258115527
100892;1832.8024630363411
100893;307.5565095971775
100894;3603.807582661173
100895;2397.5337469559695
100896;383.4772566563642
100897;6962.930483360771
100898;7635.113772852047
100899;1690.6038923250198
100900;8140.939921835603
100901;4449.104365461689
100902;1164.4419105572313
100903;1453.8481044706018
100904;5656.604012199302
100905;5728.282481701056
100906;1181.951210361446
100907;465.98387469264134
100908;5217.380950088619
100909;2946.833691652904
100910;3151.1239487163934
100911;4725.168727718223
100912;3614.5227372446047
100913;3702.8405164371015
100914;7058.025298096134
100915;7117.432109584846
100916;963.6118589337989
100917;591.1342941775541
100918;235.418817559744
100919;2657.0693865458884
100920;994.6977844026576
100921;6089.554373876277
100922;3116.206010648183
100923;6408.165440998368
100924;4271.570549290237
100925;1115.8300918570412
100926;5478.509240987292
100927;1631.397645136853
100928;6409.424657029816
100929;5613.597020198602
100930;364.98670907793047
100931;1919.9281700059728
100932;94.15588475788313
100933;1971.1557619005614
100934;728.7723098916408
100935;6085.0614906294495
100936;1061.3410939788203
100937;3007.290459292875
100938;1110.7772019503434
100939;2455.9972724715653
100940;323.6937530896888
100941;672.2596063528493
100942;7009.8249532518485
100943;477.73710046390465
100944;869.016277844097
100945;1719.5813522132357
100946;614.2475031513185
100947;6482.69156299899
100948;1826.0903480314091
100949;1569.2201335691234
100950;922.255745214791
100951;14.064494727642627
100952;1800.4331856611166
100953;2777.9096043136574
100954;2865.461809600414
100955;2028.0553824380283
100956;282.5732842085432
100957;6957.130012906266
100958;1241.696327169152
100959;2044.9545653798125
100960;448.73060100002886
100961;4268.811990190314
100962;867.9038354558137
100963;6138.4904179159375
100964;1762.0086705398987
100965;4344.19953562357
100966;619.8415715015715
100967;4899.382065156476
100968;2453.60392578718
100969;5587.5089256413285
100970;1831.3508750568155
100971;8930.801484346257
100972;146.03634381090245
100973;904.432025573368
100974;1190.4802134447696
100975;3717.47287130137
100976;2750.7864717548855
100977;2849.5386154144408
100978;41.867862339908754
100979;98.86483611394885
100980;3008.710673331353
100981;1281.9412278880718
100982;527.510959600939
100983;5744.346831416967
100984;3125.710248386488
100985;334.4610167848144
100986;2385.4672862114858
100987;1663.3012341785602
100988;542.0592755340153
100989;1201.2254058831143
100990;92.46757535658092
100991;6523.191636205202
100992;6416.846172150014
100993;6250.61592423537
100994;3210.867239163522
100995;1304.133722128201
100996;1808.6422713238128
100997;682.1152026030634
100998;5874.122781732295
100999;1495.2985673690346
101000;3991.0998744081417
101001;556.0814763083599
101002;2502.0987401788475
101003;348.117832737018
101004;1201.6503379939363
101005;1727.1056491794864
101006;701.5180499381353
101007;1260.0648201918234
101008;466.800063639806
101009;7033.445536704307
101010;2219.0924024008737
101011;8315.361395571996
101012;6357.140036911108
101013;2400.990357405771
101014;1468.8719082323462
101015;1351.6041992709331
101016;3769.9036913208697
101017;4964.778311257467
101018;4068.3131068325215
101019;1966.6361965710394
101020;1950.54099017621
101021;841.7183423829077
101022;3550.9316942476307
101023;3440.7822560769705
101024;117.46230827864431
101025;935.9460580317331
101026;4141.85897312916
101027;839.2630283691325
101028;2026.3129503018831
101029;3500.202727305705
101030;3393.0634418134787
101031;363.83774137234406
101032;2281.841346800455
101033;1925.6345035528093
101034;7275.911841225013
101035;4580.932487062779
101036;550.9528346053468
101037;2292.747724390511
101038;2608.8394773844425
101039;813.8705957688031
101040;2358.5604802224716
101041;686.7242472141103
101042;2219.850274524511
101043;677.7705701543618
101044;612.0506799403331
101045;6066.297221998604
101046;4128.979778113642
101047;1961.4601778363535
101048;2904.9549061807247
101049;1423.170761560153
101050;654.8776915596184
101051;5176.647411243393
101052;3107.0195115732486
101053;1144.4811777359837
101054;209.76093760785565
101055;5008.698279502684
101056;7064.7173751068985
101057;6013.55758024952
101058;2830.506533765543
101059;3564.1859168724222
101060;737.1305019603345
101061;1701.7053481205696
101062;173.54729042033165
101063;1618.075157972558
101064;242.43024420963462
101065;297.98643619399115
101066;1727.7130929509094
101067;1132.116218107653
101068;4741.130300237021
101069;478.180238103927
101070;3550.4059475891418
101071;2802.186606520157
101072;1518.6187587803615
101073;3469.8246410094434
101074;1041.765737153568
101075;1383.2435358669732
101076;1987.0110926650311
101077;5805.3153625759105
101078;1166.623158672745
101079;260.59053414542666
101080;1797.6483555240027
101081;3302.19537436278
101082;669.0046168230605
101083;395.38087706523675
101084;6110.184387101314
101085;193.76666969954442
101086;2362.388988263992
101087;2041.1014088711281
101088;3909.0930337582568
101089;8600.516987359268
101090;3723.2495968256317
101091;53.72738344566902
101092;105.44802622651031
101093;1076.6495752433902
101094;204.85737314160193
101095;5296.374340453764
101096;8012.836805797963
101097;546.4693995097862
101098;4674.55247784066
101099;1199.8772465361894
101100;4426.078383284291
101101;477.9212706889445
101102;5083.151217851516
101103;2538.034067265242
101104;8139.847258970096
101105;1656.616533360175
101106;12.964363536136894
101107;7102.621312596501
101108;2021.3533310848748
101109;334.7569238145037
101110;1768.6255520952154
101111;148.5685404241432
101112;1887.6023241818211
101113;2123.987980874014
101114;4542.109697205952
101115;4695.834357094309
101116;4187.338549483019
101117;5421.980234690656
101118;4502.860802429939
101119;1252.7310112522882
101120;7533.181427839092
101121;3492.086633926995
101122;844.6026274241224
101123;7153.855624941749
101124;5854.319468897211
101125;5138.122335768729
101126;1574.7999154900265
101127;2214.8226549939286
101128;3363.703943184227
101129;524.3158462359762
101130;1499.9126096897994
101131;1310.7680605485807
101132;331.4574217626867
101133;2307.737559834885
101134;578.9934065699279
101135;6852.200693172505
101136;799.1825208374576
101137;79.28809193762372
101138;57.12994192218511
101139;1611.8909911258165
101140;1804.0222074009223
101141;2395.2143278222975
101142;1529.518002056119
101143;3510.859753336166
101144;7095.5747972789
101145;4779.363792970548
101146;4367.408790666723
101147;646.2625327216199
101148;2843.3767501562124
101149;44.124751660116466
101150;801.3134390193343
101151;1231.3719383234243
101152;2146.7107903587935
101153;801.2355150916775
101154;1355.8129174059893
101155;270.18612472432153
101156;1325.8203499844292
101157;1305.4638965988543
101158;3159.60145447267
101159;7813.854764457211
101160;1566.7727776909817
101161;914.408242752141
101162;3049.8111362233203
101163;4544.435448417306
101164;2765.5780775227167
101165;42.48410583591861
101166;67.74978305373065
101167;50.06202542633726
101168;1458.9138200991351
101169;8338.270099639552
101170;429.25017615411343
101171;89.44738346579886
101172;4640.662410023505
101173;1406.9574660183223
101174;762.8917996464339
101175;276.5252802528195
101176;2855.4872067824253
101177;2931.9233165071673
101178;4810.464027275879
101179;3744.46579288997
101180;949.5066113419997
101181;2527.6112983950884
101182;2738.130495003661
101183;4064.7599039758215
101184;1749.212493532374
101185;881.8548444642303
101186;3682.131519111743
101187;2787.430673345727
101188;439.3173263114794
101189;68.35096286900087
101190;350.0884929196464
101191;648.2826846062339
101192;7268.64048288026
101193;2419.5740652158543
101194;4593.550968753571
101195;987.9055704466242
101196;4029.4784449027748
101197;8925.714832702657
101198;176.54987921145286
101199;2548.4159959442636
101200;797.2061272295674
101201;1148.0944333040445
101202;7858.974417156817
101203;381.69576413561765
101204;3181.378655945421
101205;2265.9370349658016
101206;1424.0000706102596
101207;2397.7997775929175
101208;1482.81945439324
101209;923.3112458647272
101210;8555.204653380657
101211;585.1058646651966
101212;977.7913766134571
101213;116.39913186593044
101214;4274.113143844687
101215;1204.6530166693951
101216;4984.200454801464
101217;1419.7285979115557
101218;236.65621604509457
101219;1884.7681694626426
101220;3168.491366636451
101221;5166.115292296565
101222;528.0740484269173
101223;1357.5735324652408
101224;7471.322270996104
101225;2319.8682808748904
101226;5577.938990946627
101227;4686.326735649524
101228;408.20863156206974
101229;834.5463433009775
101230;4040.1435445923125
101231;1972.1166136314255
101232;2392.6427264952026
101233;679.6025851050978
101234;2139.3830217841146
101235;8262.697188838603
101236;5698.026961051845
101237;463.20334504752645
101238;1134.7149791762695
